TIMESTAMP,Ta,Td,D,stdTa,Dir,V,ustar,z/L,H,LE,rhov*Uz_Avg,rhov*Uz_Std,rhov*Uz_Var,rhov*Uz_Skew,rhov*Uz_Kurt,Records
2016-05-20 10:00:00,17.0,8.6,819.8,0.364,155.6,1.9,0.28,0.025,-14.4,113.8,3.981e-05,0.0001449,2.1e-08,1.666,10.166,66873
2016-05-20 11:00:00,19.1,7.9,1142.9,0.691,153.7,2.5,0.35,-0.003,3.8,171.9,5.687e-05,0.00034560000000000005,1.195e-07,1.089,7.266,72000
2016-05-20 12:00:00,20.6,5.4,1536.5,0.262,170.1,3.2,0.39,0.025,-41.6,226.6,7.75e-05,0.0004595,2.111e-07,1.115,7.353,72000
2016-05-20 13:00:00,21.3,3.9,1720.4,0.268,177.4,3.6,0.48,0.02,-61.8,277.2,9.620000000000001e-05,0.00035469999999999995,1.258e-07,1.864,11.704,72000
2016-05-20 14:00:00,21.7,2.8,1850.3,0.253,178.1,4.1,0.48,0.028,-82.1,230.3,7.888e-05,0.00030460000000000003,9.275e-08,1.476,7.568,72000
2016-05-20 15:00:00,22.0,2.5,1913.2,0.35100000000000003,173.3,3.8,0.47,0.031,-86.4,216.9,7.286e-05,0.0003266,1.067e-07,1.355,8.431000000000001,72000
2016-05-20 16:00:00,22.4,1.3,2032.9,0.313,175.8,4.1,0.47,0.036000000000000004,-99.8,201.0,6.7e-05,0.00027239999999999995,7.418999999999999e-08,1.406,10.592,72000
2016-05-20 17:00:00,22.1,0.7,2013.8,0.6729999999999999,195.0,4.5,0.47,0.041,-116.1,187.7,6.418e-05,0.0003028,9.166e-08,1.5019999999999998,10.007,62980
2016-05-20 18:00:00,20.9,2.6,1736.9,0.622,162.0,3.9,0.53,0.026,-108.3,202.6,7.279e-05,0.000725,5.257e-07,1.368,16.708,72000
2016-05-20 19:00:00,20.0,4.4,1494.8,0.532,162.6,1.3,0.14,0.5,-32.8,22.1,7.549e-06,0.0001643,2.7e-08,-1.223,33.663000000000004,72000
2016-05-20 20:00:00,19.5,1.7,1586.9,0.6940000000000001,125.7,0.7,0.14,0.269,-20.2,21.3,7.616e-06,5.189e-05,2.693e-09,2.637,25.775,72000
2016-05-20 21:00:00,19.5,0.9,1612.9,0.782,189.1,1.7,0.29,0.134,-89.2,120.4,4.699e-05,0.0002221,4.934e-08,3.926,53.25100000000001,72000
2016-05-20 22:00:00,18.8,2.2,1457.6,0.741,242.4,3.2,0.41,0.059,-108.6,158.3,6.038e-05,0.0002366,5.599e-08,0.924,5.771,72000
2016-05-20 23:00:00,17.1,4.7,1093.8,0.431,33.5,1.0,0.28,0.043,-27.1,53.3,2.1600000000000003e-05,8.115e-05,6.585e-09,2.536,25.007,72000
2016-05-21 00:00:00,17.3,3.5,1193.7,0.594,78.4,1.3,0.25,0.116,-46.8,56.4,2.179e-05,0.00021190000000000005,4.492e-08,4.351,53.692,72000
2016-05-21 01:00:00,17.1,2.8,1205.0,0.653,277.3,0.4,0.41,0.017,-30.7,26.9,9.234e-06,9.079e-05,8.243e-09,0.431,10.233,72000
2016-05-21 02:00:00,16.1,3.2,1059.0,0.397,207.4,0.6,0.2,0.118,-23.9,27.3,9.199e-06,8.059e-05,6.495e-09,0.987,15.233,71920
2016-05-21 03:00:00,15.5,3.0,999.0,0.32299999999999995,205.0,1.0,0.17,0.233,-32.2,43.0,1.648e-05,7.136e-05,5.092e-09,1.6369999999999998,9.179,72000
2016-05-21 09:00:00,15.0,2.8,958.1,0.35100000000000003,136.9,0.5,0.1,0.435,-12.5,17.7,6.455e-06,3.957e-05,1.566e-09,3.625,29.863000000000003,72000
2016-05-21 10:00:00,10.8,4.8,438.5,0.562,142.5,4.8,0.52,-0.011,43.0,141.0,4.286e-05,0.00017209999999999998,2.962e-08,1.346,8.443999999999999,72000
2016-05-21 11:00:00,13.0,5.5,595.8,0.691,154.5,3.9,0.51,-0.028,103.4,262.4,8.629e-05,0.0003161,9.99e-08,1.989,11.218,72000
2016-05-21 12:00:00,14.5,5.4,754.9,0.649,154.0,3.4,0.46,-0.033,84.4,262.1,8.446e-05,0.0003449,1.189e-07,1.462,9.921,69040
2016-05-21 13:00:00,13.7,5.7,650.5,0.98,291.0,3.0,0.26,-0.192,94.0,297.3,9.412e-05,0.0002999,8.993e-08,2.507,23.426,62740
2016-05-21 14:00:00,13.3,5.1,648.1,0.8320000000000001,10.6,1.8,0.47,-0.035,95.3,222.6,8.021e-05,0.0002673,7.147e-08,2.819,21.603,72000
2016-05-21 15:00:00,14.2,5.3,731.7,0.562,342.5,2.1,0.33,-0.07200000000000001,67.0,214.6,7.748e-05,0.0002225,4.949e-08,3.128,21.466,72000
2016-05-21 16:00:00,14.3,3.7,841.0,0.239,352.5,1.9,0.39,0.001,-1.7,68.8,2.606e-05,0.0001079,1.165e-08,2.454,19.671,72000
2016-05-21 17:00:00,14.7,3.4,891.9,0.28800000000000003,350.1,2.1,0.38,-0.012,17.2,94.7,3.547e-05,0.0001385,1.918e-08,4.341,40.88800000000001,72000
2016-05-21 18:00:00,13.3,3.1,768.3,0.795,299.8,2.2,0.18,0.112,-17.8,56.8,1.991e-05,8.49e-05,7.208e-09,2.4290000000000003,19.663,72000
2016-05-21 19:00:00,13.1,2.6,771.7,0.199,327.2,1.7,0.28,0.016,-9.1,32.2,1.154e-05,5.481e-05,3.004e-09,2.167,15.002,72000
2016-05-21 20:00:00,11.8,3.7,588.3,0.638,72.0,0.4,0.11,0.409,-15.9,17.8,6.803e-06,2.9199999999999998e-05,8.524e-10,1.903,9.614,72000
2016-05-21 21:00:00,10.4,4.6,413.8,0.75,87.8,0.5,0.14,-0.294,20.1,-11.7,-3.5380000000000007e-06,1.893e-05,3.584e-10,-0.195,14.082,72000
2016-05-21 23:00:00,9.6,5.1,320.2,0.3720000000000001,146.4,0.3,0.06,0.141,-0.9,1.0,1.241e-07,6.689e-06,4.4740000000000005e-11,0.852,23.714,55200
2016-05-22 00:00:00,9.5,4.0,368.6,0.135,347.7,1.7,0.28,0.009000000000000001,-5.3,13.5,4.498e-06,4.415e-05,1.949e-09,1.219,13.382,72000
2016-05-22 03:00:00,9.1,3.9,344.9,0.251,346.0,1.5,0.19,0.058,-11.2,14.3,5.327000000000002e-06,3.004e-05,9.026e-10,1.161,15.747,72000
2016-05-22 04:00:00,8.0,4.3,247.5,0.4370000000000001,57.0,0.9,0.12,0.737,-31.8,15.1,5.922e-06,3.763e-05,1.416e-09,2.119,17.997,54580
2016-05-22 05:00:00,8.7,4.2,303.9,0.243,29.8,1.0,0.25,0.03,-13.1,33.3,1.328e-05,5.405e-05,2.922e-09,4.678,41.825,72000
2016-05-22 06:00:00,7.6,5.2,161.0,0.249,23.8,0.9,0.2,-0.027000000000000003,6.0,-8.7,-5.881e-07,3.781e-05,1.4299999999999998e-09,-0.01,14.921,72000
2016-05-22 07:00:00,7.9,5.5,168.6,0.209,356.5,1.0,0.29,0.011,-6.9,5.6,2.323e-06,2.988e-05,8.926000000000002e-10,0.34600000000000003,11.878,72000
2016-05-22 08:00:00,8.5,5.3,217.8,0.936,301.3,0.5,0.15,-0.5589999999999999,49.4,54.7,1.975e-05,5.141e-05,2.643e-09,3.741,26.025,72000
2016-05-22 09:00:00,10.5,5.0,395.4,0.373,350.9,1.5,0.33,-0.012,11.6,52.7,2.014e-05,9.177e-05,8.421e-09,3.619,47.238,72000
2016-05-22 10:00:00,11.3,4.4,504.7,0.459,326.6,0.9,0.22,-0.173,50.3,109.9,4.059e-05,0.0001266,1.6030000000000002e-08,3.033,18.195,72000
2016-05-22 11:00:00,12.1,3.7,615.6,0.581,286.3,1.4,0.27,-0.142,74.1,194.5,6.641e-05,0.0001884,3.55e-08,3.945,26.532,72000
2016-05-22 12:00:00,12.4,3.1,675.8,0.241,269.9,1.5,0.08,-1.965,24.2,110.8,4.041e-05,0.00015759999999999998,2.483e-08,1.018,8.359,72000
2016-05-22 13:00:00,12.1,4.0,597.5,0.531,300.7,3.1,0.24,-0.083,30.1,124.1,3.445e-05,0.0002489,6.197e-08,1.221,9.886,72000
2016-05-22 14:00:00,11.3,1.8,644.5,0.365,285.5,2.1,0.37,-0.025,34.4,145.0,3.807e-05,0.0001499,2.2480000000000003e-08,1.483,11.187,72000
2016-05-22 15:00:00,11.8,2.7,645.1,0.648,116.8,1.9,0.19,-0.47,90.0,205.8,7.15e-05,0.0002387,5.697e-08,2.462,19.32,72000
2016-05-22 16:00:00,12.5,4.0,631.9,0.747,118.7,1.6,0.31,-0.14300000000000002,121.4,238.7,8.551e-05,0.0002622,6.873e-08,5.01,54.651,72000
2016-05-22 17:00:00,13.2,2.5,789.1,0.453,182.2,1.1,0.14,-0.7040000000000001,56.2,166.3,6.164e-05,0.0001951,3.807e-08,4.454,55.005,72000
2016-05-22 18:00:00,13.6,2.0,853.8,0.298,180.2,1.8,0.23,-0.118,38.3,151.5,5.485e-05,0.00017749999999999998,3.1519999999999994e-08,2.835,24.377,72000
2016-05-22 19:00:00,13.6,0.6,919.1,0.138,173.8,1.2,0.14,0.005,-0.3,74.3,2.757e-05,8.501e-05,7.226e-09,3.032,25.335,71960
2016-05-22 20:00:00,11.8,1.9,680.8,1.535,340.6,1.0,0.3,0.121,-86.3,125.1,5.031e-05,0.0004194,1.759e-07,0.68,9.138,72000
2016-05-22 21:00:00,8.7,4.4,288.0,0.306,5.0,2.0,0.39,-0.014,23.0,47.6,1.62e-05,7.556e-05,5.71e-09,1.972,12.259,72000
2016-05-22 22:00:00,7.6,4.6,194.7,0.615,9.8,0.2,0.1,0.378,-10.3,4.8,1.916e-06,8.629e-06,7.445e-11,1.526,7.826,72000
2016-05-22 23:00:00,8.1,3.7,286.4,0.8440000000000001,41.2,0.6,0.22,0.16399999999999998,-45.9,52.8,2.122e-05,0.00010859999999999997,1.18e-08,2.839,20.202,72000
2016-05-23 00:00:00,8.4,2.9,347.3,0.349,40.7,0.7,0.16,0.032,-3.7,-8.7,-2.775e-06,2.62e-05,6.862e-10,1.49,11.539,72000
2016-05-23 01:00:00,7.3,4.5,182.6,0.359,344.4,1.1,0.26,-0.013,6.3,-9.1,-7.03e-07,7.307e-05,5.34e-09,0.413,3.989,72000
2016-05-23 02:00:00,7.2,5.7,96.6,0.185,21.6,0.9,0.19,-0.044,7.7,12.5,4.333e-06,3.588e-05,1.287e-09,0.873,5.797999999999999,72000
2016-05-23 03:00:00,6.7,5.9,54.2,0.278,4.9,0.6,0.14,0.041,-2.8,1.4,6.185e-07,6.962e-06,4.8460000000000006e-11,1.662,15.011,72000
2016-05-23 04:00:00,6.4,5.6,51.8,0.17800000000000002,4.9,0.8,0.14,-0.018000000000000002,1.5,6.1,2.368e-06,9.911e-06,9.823e-11,1.483,8.825,72000
2016-05-23 05:00:00,6.1,5.1,62.0,0.265,41.8,0.6,0.16,0.11,-13.4,-24.3,-9.029e-06,2.407e-05,5.796e-10,-0.8029999999999999,4.1389999999999985,72000
2016-05-23 06:00:00,6.3,4.2,131.3,0.833,88.4,0.3,0.35,0.029,-32.5,33.8,4.807e-06,5.489999999999999e-05,3.014e-09,1.42,11.384,72000
2016-05-23 07:00:00,7.7,4.8,192.3,1.224,92.3,0.1,0.43,0.063,-132.5,86.8,1.557e-05,7.37e-05,5.432e-09,2.998,20.429,72000
2016-05-23 08:00:00,10.3,3.1,491.5,0.333,119.6,2.6,0.26,-0.042,19.3,68.9,2.2800000000000002e-05,9.176e-05,8.42e-09,2.286,22.385,72000
2016-05-23 09:00:00,11.2,3.5,545.1,0.5479999999999999,244.5,0.5,0.23,-0.155,51.8,108.0,3.806e-05,9.831e-05,9.665e-09,4.212,36.567,72000
2016-05-23 10:00:00,12.6,4.7,603.7,0.655,285.5,0.6,0.11,-2.396,76.1,184.5,6.747e-05,0.0002008,4.033e-08,3.325,45.157,72000
2016-05-23 11:00:00,14.0,3.2,827.0,0.73,344.8,0.9,0.33,-0.077,75.6,219.1,8.365e-05,0.0002515,6.324e-08,2.928,21.715,72000
2016-05-23 12:00:00,15.1,2.1,1005.0,0.638,340.7,2.0,0.51,-0.022,82.9,281.5,0.000106,0.000313,9.797e-08,3.749,28.567,72000
2016-05-23 13:00:00,15.5,0.3,1141.7,0.5479999999999999,347.4,1.5,0.47,-0.016,45.1,238.8,9.124e-05,0.00028050000000000004,7.87e-08,4.178,34.673,72000
2016-05-23 14:00:00,16.4,0.9,1214.7,0.599,292.8,1.1,0.11,-2.562,103.3,356.8,0.0001321,0.0003105,9.642999999999997e-08,3.3,20.235,71920
2016-05-23 15:00:00,16.8,0.3,1289.6,0.522,269.2,1.0,0.38,-0.053,77.6,332.9,0.0001207,0.0002861,8.185999999999999e-08,3.597,23.321,72000
2016-05-23 16:00:00,17.3,0.2,1359.2,0.433,272.1,1.5,0.13,-0.851,52.2,244.3,8.838e-05,0.0002655,7.051e-08,0.58,83.18299999999998,72000
2016-05-23 17:00:00,17.5,0.0,1393.1,0.32299999999999995,290.7,1.8,0.18,-0.211,35.9,177.5,6.326e-05,0.00017219999999999998,2.965e-08,3.471,28.31,72000
2016-05-23 18:00:00,17.6,0.5,1375.7,0.198,281.5,1.2,0.09,-0.75,14.6,117.0,4.384e-05,0.000124,1.539e-08,4.173,44.988,72000
2016-05-23 19:00:00,17.4,0.4,1365.8,0.239,333.6,1.8,0.2,0.067,-13.9,59.5,2.269e-05,7.399e-05,5.475e-09,2.2880000000000003,19.641,71860
2016-05-23 20:00:00,16.3,2.0,1143.6,0.431,12.2,1.2,0.23,-0.057,18.7,11.1,3.943e-06,4.291e-05,1.841e-09,1.921,18.977,72000
2016-05-23 21:00:00,15.3,1.1,1073.6,0.235,29.0,0.9,0.14,0.08900000000000001,-7.3,10.5,4.257e-06,2.568e-05,6.594e-10,2.444,19.872,72000
2016-05-23 22:00:00,15.1,1.7,1020.9,0.25,46.3,0.9,0.15,0.201,-17.9,33.2,1.306e-05,3.991e-05,1.593e-09,1.927,10.166,72000
2016-05-23 23:00:00,15.0,1.6,1013.4,0.247,7.9,0.7,0.12,0.034,-1.4,10.1,4.07e-06,4.801e-05,2.305e-09,0.956,8.5,72000
2016-05-24 00:00:00,14.2,1.2,956.0,0.6759999999999999,76.5,0.3,0.07,4.247,-30.3,30.8,9.66e-06,4.957e-05,2.457e-09,5.329,49.786,72000
2016-05-24 01:00:00,12.7,2.6,735.8,0.75,27.2,0.2,0.11,-0.212,7.6,-4.5,-1.373e-06,3.087e-05,9.529e-10,2.6,35.159,72000
2016-05-24 02:00:00,11.4,4.1,525.2,0.394,57.2,0.3,0.1,0.05,-1.5,-28.7,-1.106e-05,6.696e-05,4.483e-09,-0.35600000000000004,11.976,72000
2016-05-24 03:00:00,10.7,6.5,319.8,0.24,30.4,0.4,0.13,-0.015,0.8,0.5,1.177e-07,1.032e-05,1.065e-10,-0.257,6.0,72000
2016-05-24 04:00:00,10.6,6.5,304.5,0.35,102.8,0.5,0.26,0.044,-20.4,27.4,1.1e-05,7.728e-05,5.972e-09,9.021,128.966,72000
2016-05-24 05:00:00,11.0,2.5,583.0,0.611,106.6,1.1,0.28,0.027000000000000003,-15.7,-34.0,1.028e-06,0.0001517,2.302e-08,2.104,58.214,72000
2016-05-24 06:00:00,11.3,2.3,622.3,0.596,160.1,1.2,0.15,0.345,-28.3,23.5,7.382999999999999e-06,0.0001696,2.875e-08,-0.16699999999999998,10.014,72000
2016-05-24 07:00:00,12.3,2.9,683.6,0.534,112.5,2.4,0.28,0.051,-30.3,37.9,1.277e-05,0.0001213,1.472e-08,0.794,10.904000000000002,72000
2016-05-24 08:00:00,13.2,1.9,821.1,0.5529999999999999,109.2,2.0,0.15,-0.085,7.7,65.8,2.351e-05,9.991e-05,9.981e-09,1.66,7.859,72000
2016-05-24 09:00:00,14.8,4.1,864.3,0.314,54.6,1.0,0.27,-0.044,24.2,102.1,3.884e-05,0.000197,3.88e-08,1.154,5.035,72000
2016-05-24 10:00:00,15.2,5.3,834.7,0.404,319.1,1.1,0.11,-0.58,23.0,103.3,3.895e-05,0.0001163,1.3519999999999996e-08,3.706,29.272,72000
2016-05-24 13:00:00,16.4,4.7,1009.0,0.77,278.1,1.1,0.11,-1.395,55.5,185.4,6.827e-05,0.0001925,3.707e-08,4.1160000000000005,59.2,72000
2016-05-24 14:00:00,14.8,3.1,917.3,0.34600000000000003,62.7,2.4,0.25,0.058,-23.7,30.4,9.84e-06,0.000237,5.617000000000001e-08,0.355,7.516,63600
2016-05-24 15:00:00,15.3,3.0,980.9,0.236,311.2,0.3,0.61,-0.003,16.0,110.8,3.869e-05,0.0001379,1.903e-08,1.883,13.333,62940
2016-05-24 16:00:00,14.3,4.5,786.3,0.29,358.7,0.7,0.59,0.004,-23.0,158.2,5.9999999999999995e-05,0.0001619,2.623e-08,2.9210000000000003,19.666,62400
2016-05-24 17:00:00,14.6,3.9,860.0,0.5,281.6,1.1,0.11,0.562,-18.1,117.9,4.067e-05,0.0001082,1.17e-08,2.442,20.697,72000
2016-05-24 18:00:00,15.2,3.2,952.6,0.173,128.9,1.4,0.13,-0.03,1.7,73.4,2.654e-05,8.501e-05,7.227e-09,2.391,15.504,72000
2016-05-24 19:00:00,15.0,3.8,905.4,0.146,108.7,1.5,0.16,0.041,-4.9,50.2,1.857e-05,7.177e-05,5.151e-09,3.115,24.297,72000
2016-05-24 20:00:00,14.1,3.1,841.8,0.779,109.3,0.8,0.02,120.717,-13.5,18.1,5.021e-06,3.852e-05,1.484e-09,1.3259999999999998,8.78,72000
2016-05-24 21:00:00,12.4,4.3,612.6,0.48,116.1,0.6,0.1,0.171,-4.8,-6.0,-9.378e-07,2.314e-05,5.355e-10,-0.308,9.593,72000
2016-05-25 03:00:00,10.8,4.6,449.7,0.303,124.0,1.4,0.09,0.937,-16.0,10.3,3.497e-06,1.341e-05,1.798e-10,2.905,26.587,72000
2016-05-25 04:00:00,9.9,4.5,378.9,0.37,98.6,1.4,0.11,0.496,-18.6,4.4,1.415e-06,1.097e-05,1.203e-10,1.5419999999999998,10.255,72000
2016-05-25 05:00:00,9.5,4.4,347.5,0.39,97.7,1.3,0.07,1.149,-11.4,2.9,8.679000000000002e-07,5.957000000000002e-06,3.549e-11,2.526,22.191,72000
2016-05-25 06:00:00,8.4,4.5,266.2,0.501,105.4,0.7,0.03,6.115,-2.9,3.0,8.708e-07,6.5870000000000015e-06,4.339e-11,2.652,24.733,72000
2016-05-25 07:00:00,10.5,5.7,355.0,0.847,150.2,0.0,0.28,0.115,-62.9,50.0,1.187e-05,3.497e-05,1.223e-09,0.986,3.631,72000
2016-05-25 08:00:00,12.1,5.7,492.5,0.452,126.2,1.6,0.09,-0.14800000000000002,3.5,51.1,1.837e-05,5.799e-05,3.363e-09,2.759,28.583,72000
2016-05-25 09:00:00,13.3,5.8,604.7,0.57,153.7,0.8,0.12,-1.226,56.6,136.8,5.032e-05,0.00014,1.96e-08,3.81,37.398,72000
2016-05-25 10:00:00,13.8,5.4,681.4,0.435,196.1,1.3,0.15,-0.5379999999999999,53.3,155.9,5.610000000000001e-05,0.0001644,2.7030000000000004e-08,4.371,49.057,72000
2016-05-25 11:00:00,14.2,6.3,670.6,0.526,233.8,1.1,0.13,-1.234,74.2,194.6,6.877e-05,0.0001855,3.44e-08,4.392,39.425,72000
2016-05-25 12:00:00,15.2,5.7,807.8,0.664,243.4,1.5,0.2,-0.512,105.8,321.3,0.000116,0.0002853,8.138999999999999e-08,3.05,29.368,72000
2016-05-25 13:00:00,15.6,5.5,872.8,0.6709999999999999,246.2,2.8,0.24,-0.276,107.1,345.7,0.0001175,0.0003175,1.008e-07,2.634,21.7,72000
2016-05-25 14:00:00,16.0,5.8,899.8,0.68,266.0,2.5,0.22,-0.385,107.1,346.2,0.0001199,0.0003333,1.111e-07,2.684,23.903,72000
2016-05-25 15:00:00,16.6,5.9,958.9,0.625,269.2,1.7,0.24,-0.269,96.5,343.7,0.0001236,0.0003452,1.192e-07,4.228,51.144,72000
2016-05-25 16:00:00,16.8,4.6,1064.9,0.51,272.8,2.3,0.27,-0.159,87.8,290.2,9.753e-05,0.0002959,8.754e-08,4.698,62.404,72000
2016-05-25 17:00:00,16.8,3.8,1105.5,0.446,291.6,2.3,0.18,-0.17,27.6,182.3,6.338e-05,0.0002907,8.449e-08,0.376,22.674,72000
2016-05-25 18:00:00,14.9,6.5,727.1,0.422,352.9,3.1,0.53,-0.005,22.1,59.6,2.087e-05,0.00013869999999999998,1.923e-08,0.968,7.874,72000
2016-05-25 19:00:00,15.2,5.6,815.9,0.202,351.5,2.0,0.34,-0.004,3.8,52.4,1.956e-05,6.256e-05,3.914e-09,3.011,19.672,72000
2016-05-25 20:00:00,14.9,6.0,756.1,0.35600000000000004,343.9,1.4,0.21,0.03,-8.1,21.1,4.875e-06,4.875e-05,2.377e-09,1.211,22.146,72000
2016-05-25 21:00:00,13.6,6.6,588.8,0.327,2.2,0.7,0.19,0.025,-4.7,4.8,1.998e-06,2.002e-05,4.006e-10,0.418,10.015,72000
2016-05-26 07:00:00,10.2,5.8,319.2,0.625,93.1,0.3,0.15,0.122,-11.2,10.8,4.201e-06,4.815e-05,2.319e-09,1.189,8.838,72000
2016-05-26 08:00:00,12.3,7.1,426.9,0.625,53.9,0.8,0.23,-0.21,69.8,115.0,4.296e-05,0.0001166,1.359e-08,3.813,33.008,72000
2016-05-26 09:00:00,13.7,7.8,514.1,0.509,145.8,0.6,0.13,-0.703,43.5,115.9,4.216e-05,0.0001361,1.852e-08,5.917999999999998,129.118,72000
2016-05-26 10:00:00,14.9,8.2,604.0,0.5920000000000001,304.3,0.8,0.27,-0.08,42.2,165.0,6.097e-05,0.0002127,4.523e-08,2.887,20.804,72000
2016-05-26 11:00:00,15.4,9.1,595.6,0.624,289.6,2.2,0.16,-0.933,100.6,262.7,9.141e-05,0.0002472,6.11e-08,4.009,34.803000000000004,72000
2016-05-26 12:00:00,16.0,8.5,707.9,0.644,308.9,2.5,0.09,-4.314,92.3,271.9,9.485e-05,0.00030780000000000005,9.473e-08,4.1080000000000005,37.76300000000001,72000
2016-05-26 13:00:00,16.9,7.0,924.9,0.602,335.9,2.1,0.37,-0.047,68.3,223.7,8.224e-05,0.0002612,6.821e-08,3.547,26.019,72000
2016-05-26 14:00:00,17.6,6.7,1038.9,0.613,322.9,2.8,0.16,-0.644,78.6,310.1,0.0001059,0.0003628,1.316e-07,3.711,35.77,72000
2016-05-26 15:00:00,18.0,5.9,1132.7,0.561,313.8,2.8,0.21,-0.276,68.9,301.5,0.0001052,0.00030589999999999995,9.356e-08,2.155,24.09,72000
2016-05-26 16:00:00,18.4,6.1,1175.5,0.4920000000000001,316.9,2.6,0.17,-0.398,48.8,233.0,8.011e-05,0.0002645,6.998e-08,3.5860000000000003,28.344,72000
2016-05-26 17:00:00,18.7,6.1,1214.9,0.368,318.9,2.6,0.17,-0.192,27.3,161.4,5.284e-05,0.0001861,3.463e-08,2.855,21.259,72000
2016-05-26 18:00:00,17.6,6.9,1013.2,0.726,319.2,3.3,0.21,0.13,-33.8,88.8,3.219e-05,0.0001567,2.456e-08,0.847,7.816,72000
2016-05-26 20:00:00,17.0,6.6,965.7,0.417,301.3,2.4,0.25,0.036000000000000004,-15.1,75.6,2.306e-05,0.0001339,1.794e-08,1.337,21.848000000000006,72000
2016-05-26 21:00:00,15.0,8.9,567.6,0.6,18.5,0.7,0.13,0.208,-11.9,13.2,5.42e-06,2.524e-05,6.368e-10,2.109,16.919,72000
2016-05-27 03:00:00,11.8,7.8,333.9,0.307,103.7,1.6,0.18,0.192,-28.8,-7.6,1.053e-06,3.503e-05,1.227e-09,0.31,6.291,72000
2016-05-27 04:00:00,11.2,7.6,284.6,0.249,101.4,2.2,0.22,0.1,-27.3,21.6,7.954e-06,2.9100000000000003e-05,8.467000000000002e-10,1.74,10.731,72000
2016-05-27 05:00:00,10.4,7.3,241.4,0.429,101.9,1.3,0.13,0.227,-12.7,7.8,2.836e-06,1.845e-05,3.4029999999999995e-10,2.124,14.581,72000
2016-05-27 06:00:00,10.4,7.3,235.8,0.289,105.0,2.0,0.22,0.063,-19.3,14.6,5.477e-06,2.692e-05,7.245e-10,2.2230000000000003,16.783,72000
2016-05-27 07:00:00,11.7,8.0,299.3,0.402,113.2,2.5,0.23,0.047,-16.1,39.0,1.341e-05,6.936e-05,4.811e-09,1.473,10.784,72000
2016-05-27 08:00:00,13.2,9.0,374.8,0.488,124.1,2.2,0.17,-0.157,22.1,75.7,2.607e-05,9.104e-05,8.288e-09,2.265,14.095,72000
2016-05-27 09:00:00,14.9,9.9,478.7,0.467,163.7,1.4,0.16,-0.298,35.8,131.1,4.701e-05,0.00015519999999999998,2.408e-08,2.793,21.809,72000
2016-05-27 10:00:00,15.7,11.4,432.8,0.486,223.2,1.9,0.21,-0.28,74.3,246.8,8.717e-05,0.0002499,6.247e-08,3.941,39.022,72000
2016-05-27 11:00:00,16.4,10.8,575.7,0.54,232.1,1.6,0.16,-0.691,81.0,265.5,8.889e-05,0.00027689999999999995,7.665e-08,2.305,16.717,72000
2016-05-27 12:00:00,17.2,9.3,788.3,0.575,256.7,2.1,0.23,-0.26,90.5,392.4,0.0001366,0.0003694,1.364e-07,3.903,51.29600000000001,72000
2016-05-27 13:00:00,17.8,8.6,923.0,0.529,257.2,3.0,0.3,-0.099,73.2,375.8,0.0001274,0.0003888,1.512e-07,2.234,15.116,72000
2016-05-27 14:00:00,18.0,9.3,890.1,0.5760000000000001,235.0,2.5,0.24,-0.243,93.5,461.6,0.00015959999999999998,0.000452,2.043e-07,2.4290000000000003,13.986,72000
2016-05-27 15:00:00,18.7,6.3,1201.9,0.478,275.2,2.5,0.33,-0.07200000000000001,73.0,443.6,0.0001538,0.0003995,1.596e-07,3.3310000000000004,30.292,72000
2016-05-27 16:00:00,18.9,7.3,1163.1,0.458,256.1,2.7,0.29,-0.061,40.4,415.3,0.00014609999999999995,0.0005565,3.097e-07,1.3869999999999998,15.031,72000
2016-05-27 17:00:00,17.9,10.5,786.1,0.4920000000000001,317.9,3.0,0.47,-0.017,47.8,204.1,6.584e-05,0.0002574,6.624e-08,1.883,15.034,72000
2016-05-27 18:00:00,17.4,9.7,786.2,0.389,27.2,1.7,0.38,-0.022,34.4,129.0,4.624e-05,0.0001992,3.967e-08,1.203,7.468,72000
2016-05-27 19:00:00,17.6,9.0,865.4,0.236,309.7,1.5,0.16,0.095,-10.7,80.6,3.066e-05,8.834e-05,7.803e-09,2.388,13.977,72000
2016-05-27 20:00:00,14.4,10.8,350.1,1.014,352.1,2.0,0.39,-0.024,37.7,-22.9,-6.3220000000000015e-06,0.0001815,3.292e-08,0.887,22.97,72000
2016-05-27 21:00:00,13.8,10.2,334.1,0.185,23.6,1.0,0.2,0.019,-4.0,10.9,4.407e-06,2.672e-05,7.14e-10,1.408,27.42,72000
2016-05-28 04:00:00,10.3,11.9,-144.0,0.473,58.5,0.3,0.11,0.506,-16.8,1.6,1.109e-06,1.022e-05,1.045e-10,0.333,11.844,58800
2016-05-28 05:00:00,9.6,11.8,-184.6,0.269,51.6,0.8,0.07,0.242,-2.0,7.7,2.945e-06,1.643e-05,2.7010000000000003e-10,2.399,20.175,72000
2016-05-28 06:00:00,10.2,11.7,-128.8,0.34700000000000003,57.6,0.8,0.1,0.441,-11.6,13.3,5.219e-06,2.003e-05,4.012e-10,1.2819999999999998,8.961,72000
2016-05-28 07:00:00,11.1,12.6,-132.1,0.395,338.3,0.8,0.22,-0.078,22.7,80.2,3.042e-05,8.131e-05,6.612e-09,1.671,9.25,72000
2016-05-28 08:00:00,11.8,13.9,-212.0,0.411,318.2,1.4,0.08,-1.995,25.4,66.0,2.359e-05,7.804e-05,6.09e-09,7.605,95.935,72000
